era_id,era_label,era_start,era_end,era_eon,era_desc,era_color,era_colorLight,era_above,era_img,era_imgCredit,era_imgDesc,period_name,period_start,period_end,period_desc,period_img,period_imgCredit,period_imgDesc,epoch_name,epoch_start,epoch_end,epoch_desc,epoch_img,epoch_imgCredit,epoch_imgDesc,period_flora,period_atmo,period_temp,period_earth,era_flora,era_atmo,era_temp,era_earth,epoch_flora,epoch_atmo,epoch_temp,epoch_earth
paleozoic,Paleozoic,251,542,Phanerozoic,Explosion of complex life. Sea to land.,#7bc4a8,#c8edd9,false,,,,Silurian,416,444,"Recovering from the extinction that closed the previous period, life took advantage of newly stable, warm shallow seas to rebuild diverse coral reef ecosystems, while a thickening layer of atmospheric ozone finally made it safe for plants to leave the water and colonize damp ground near the shore. Those first simple land plants, in turn, gave small arthropods something to eat and hide in, drawing animal life onto land for the first time.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Eurypterus_remipes.jpg&width=320,"Heinrich Harder, 1916 — Public domain",Eurypterus — Silurian sea scorpion,Wenlock,423,430.5,"As sea levels stabilized and shallow seas stayed warm, coral and reef-building organisms spread rapidly across continental shelves, rebuilding the reef ecosystems that earlier Silurian recovery had only begun. Those reef frameworks created sheltered, resource-rich habitats, which in turn supported a burst of diversification among the grazers, cephalopods, and armored predators patrolling them. The resulting richness of reef life produced some of the most complex marine communities of the early Paleozoic, with predators, filter feeders, and reef builders locked in tight ecological interdependence. This reef-driven recovery marked the high point of Silurian marine life before later environmental disruptions began to erode it.","https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Diorama_of_a_Silurian_seafloor_-_cephalopod,_trilobites,_fish,_crinoids,_gastropods,_corals,_algae,_starfish,_brachiopods,_bryozoans_(44982225194).jpg&width=320",Wikimedia Commons — CC BY 2.0,"Silurian seafloor — cephalopods, trilobites, crinoids and corals.","Coral reefs, sea scorpions like Eurypterus, and the first simple land plants and arthropods appeared.","Oxygen continued rising steadily, thickening the ozone layer enough to shield land from UV radiation.","Warm and stable, following the end of a brief glaciation.","Continents drifted together into smaller landmasses, closing ancient oceans and building new mountain belts.",,,,,Halysites and Favosites corals built dense reefs alongside Eurypterus sea scorpions and Calymene trilobites.,"Carbon dioxide remained several times higher than today, while oxygen crept closer to modern levels.","Warm, stable greenhouse conditions prevailed across shallow tropical seas.","Continued closure of the Iapetus Ocean pushed Baltica and Laurentia into collision, beginning to raise the mountain belt that would become the Caledonides."
paleozoic,Paleozoic,251,542,Phanerozoic,Explosion of complex life. Sea to land.,#7bc4a8,#c8edd9,false,,,,Silurian,416,444,"Recovering from the extinction that closed the previous period, life took advantage of newly stable, warm shallow seas to rebuild diverse coral reef ecosystems, while a thickening layer of atmospheric ozone finally made it safe for plants to leave the water and colonize damp ground near the shore. Those first simple land plants, in turn, gave small arthropods something to eat and hide in, drawing animal life onto land for the first time.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Eurypterus_remipes.jpg&width=320,"Heinrich Harder, 1916 — Public domain",Eurypterus — Silurian sea scorpion,Llandovery,430.5,444,"As glaciers left over from the end of the Ordovician melted, sea levels rose quickly, flooding low-lying continental shelves and opening vast new stretches of shallow, oxygen-rich habitat. That flooding gave surviving marine groups, thinned out by the preceding mass extinction, the room and stability they needed to rebound. As populations recovered, reef-building organisms recolonized the newly submerged shelves, restarting coral and reef growth that had been wiped out. This slow rebuilding set the stage for the fuller reef ecosystems that would flourish later in the Silurian.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Halysites_%28fossil_coral%29_%28Brassfield_Formation%2C_Lower_Silurian%3B_Fairborn%2C_Ohio%2C_USA%29_%2840451965174%29.jpg&width=320,James St. John — CC BY 2.0,Halysites chain coral from Llandovery-age reef limestone,"Coral reefs, sea scorpions like Eurypterus, and the first simple land plants and arthropods appeared.","Oxygen continued rising steadily, thickening the ozone layer enough to shield land from UV radiation.","Warm and stable, following the end of a brief glaciation.","Continents drifted together into smaller landmasses, closing ancient oceans and building new mountain belts.",,,,,"Pentamerus brachiopods, Monograptus graptolites, and early eurypterids recolonized the recovering shallow seas.",Carbon dioxide stayed far above modern levels even as post-extinction oxygen slowly recovered.,Climate warmed steadily as the end-Ordovician ice sheets retreated.,Rapid melting of Gondwana's ice caps drove a sharp glacio-eustatic sea-level rise that flooded continental margins worldwide.
paleozoic,Paleozoic,251,542,Phanerozoic,Explosion of complex life. Sea to land.,#7bc4a8,#c8edd9,false,,,,Ordovician,444,488,"An explosive diversification of marine life packed the shallow seas with far more species than the Cambrian had ever held, as filter feeders, corals, and early fish filled niches left wide open by the previous period's simpler ecosystems. That long buildup ended abruptly when shifting continents triggered a severe ice age, locking up sea water as ice, crashing sea levels, and wiping out a large share of the marine life that had just diversified.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Ordovician_Sea_Life_by_Knight.jpg&width=320,"Charles R. Knight, c. 1929 — Public domain","Ordovician sea floor with trilobites and cephalopods, Knight mural",Late Ordovician,444,458.4,"As Gondwana drifted directly over the South Pole, massive ice sheets built up across it, locking away enormous volumes of ocean water. That ice growth caused sea levels to fall sharply, draining the shallow seas most marine life depended on and collapsing habitats across the globe. Global cooling compounded the damage, killing off warmth-adapted species unable to tolerate the sudden chill. When the ice sheets later melted, a second wave of oxygen-poor water swept across the seafloor, finishing off many survivors and closing out the Ordovician in one of the largest mass extinctions in Earth's history.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Diamictite_near_Porto_in_Portugal.jpg&width=320,Nuno Correia — CC BY 3.0,"Hirnantian glacial diamictite deposit near Porto, Portugal","Corals, cephalopods, and early jawless fish flourished in diverse, crowded shallow seas.",Oxygen kept rising gradually; CO2 remained far higher than today.,"Warm for most of the period, then plunged into a sudden severe ice age at its close.","The southern supercontinent Gondwana drifted over the South Pole, triggering the glaciation that ended the period.",,,,,Cold-tolerant Hirnantia brachiopods spread widely even as Endoceras cephalopods and Isotelus trilobites dwindled.,Carbon dioxide dropped as glaciation intensified but remained well above modern concentrations.,"Climate swung from warm to a sudden, severe ice age.","Continent-scale ice sheets centered over Gondwana, in the region that is now the Sahara, locked up water and drove the extinction-triggering sea-level collapse."
paleozoic,Paleozoic,251,542,Phanerozoic,Explosion of complex life. Sea to land.,#7bc4a8,#c8edd9,false,,,,Ordovician,444,488,"An explosive diversification of marine life packed the shallow seas with far more species than the Cambrian had ever held, as filter feeders, corals, and early fish filled niches left wide open by the previous period's simpler ecosystems. That long buildup ended abruptly when shifting continents triggered a severe ice age, locking up sea water as ice, crashing sea levels, and wiping out a large share of the marine life that had just diversified.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Ordovician_Sea_Life_by_Knight.jpg&width=320,"Charles R. Knight, c. 1929 — Public domain","Ordovician sea floor with trilobites and cephalopods, Knight mural",Middle Ordovician,458.4,470,"Widespread volcanic activity along colliding tectonic margins pumped ash and nutrients into shallow seas that were already flooding low-lying continents as sea levels rose. Those nutrient-rich, sunlit shelf waters gave filter feeders and reef builders enormous new areas to colonize, fueling a rapid expansion of marine diversity. As new species filled the flooded shelves, competition intensified, pushing further specialization among predators, grazers, and stationary reef dwellers. This combination of flooding and volcanic disturbance helped drive the diversification that defined the middle of the Ordovician.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Phyllograptus_typus_fossil_graptolite_%28Middle_Ordovician%3B_Ibex_Springs%2C_Utah%2C_USA%29_1_%2817365474516%29.jpg&width=320,James St. John — CC BY 2.0,Phyllograptus graptolite fossil from Middle Ordovician Utah,"Corals, cephalopods, and early jawless fish flourished in diverse, crowded shallow seas.",Oxygen kept rising gradually; CO2 remained far higher than today.,"Warm for most of the period, then plunged into a sudden severe ice age at its close.","The southern supercontinent Gondwana drifted over the South Pole, triggering the glaciation that ended the period.",,,,,"Orthoceras cephalopods, Flexicalymene trilobites, and Prasopora bryozoans spread across the newly flooded shelf seas.","Carbon dioxide remained many times higher than today, with oxygen still below modern levels.",Warm greenhouse conditions accompanied unusually high global sea levels.,"Subduction along Laurentia's margin triggered the onset of the Taconic mountain-building event, blanketing shallow seas in volcanic ash now preserved as widespread bentonite beds."
paleozoic,Paleozoic,251,542,Phanerozoic,Explosion of complex life. Sea to land.,#7bc4a8,#c8edd9,false,,,,Ordovician,444,488,"An explosive diversification of marine life packed the shallow seas with far more species than the Cambrian had ever held, as filter feeders, corals, and early fish filled niches left wide open by the previous period's simpler ecosystems. That long buildup ended abruptly when shifting continents triggered a severe ice age, locking up sea water as ice, crashing sea levels, and wiping out a large share of the marine life that had just diversified.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Ordovician_Sea_Life_by_Knight.jpg&width=320,"Charles R. Knight, c. 1929 — Public domain","Ordovician sea floor with trilobites and cephalopods, Knight mural",Early Ordovician,470,488,"Following the Cambrian, survivors inherited nutrient-rich, high sea-level shelf seas and began evolving new ways to filter food and build skeletons that earlier animals had not tried. Those innovations let them exploit niches the Cambrian fauna had left untouched, triggering a burst of diversification that tripled the number of marine families within a few million years. As new filter feeders, grazers, and predators filled the water column and seafloor, they built increasingly complex reef and hardground communities in place of the simpler Cambrian ecosystems. This surge of innovation, now called the Great Ordovician Biodiversification Event, reshaped marine life far beyond anything the Cambrian had produced.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Asaphellus_species%2C_intact_Trilobite_fossils%2C_Early_Ordovician_Period%2C_Dra_Valley%2C_Morocco_-_Royal_Ontario_Museum_-_DSC09851.JPG&width=320,Daderot — CC0 1.0 (Public Domain),Intact Asaphellus trilobite fossils from Early Ordovician Morocco,"Corals, cephalopods, and early jawless fish flourished in diverse, crowded shallow seas.",Oxygen kept rising gradually; CO2 remained far higher than today.,"Warm for most of the period, then plunged into a sudden severe ice age at its close.","The southern supercontinent Gondwana drifted over the South Pole, triggering the glaciation that ended the period.",,,,,The giant predator Cameroceras hunted among Didymograptus graptolites and early Tetradium corals.,"Carbon dioxide levels stood many times above today's, while oxygen continued its slow long-term rise.",Warm greenhouse climate persisted across most shallow seas.,"Continued rifting widened the Iapetus Ocean between Laurentia, Baltica, and Avalonia, while Gondwana began the slow poleward drift that would later trigger glaciation."
paleozoic,Paleozoic,251,542,Phanerozoic,Explosion of complex life. Sea to land.,#7bc4a8,#c8edd9,false,,,,Cambrian,488,542,"Rising oxygen and calcium levels in the oceans made it newly viable for animals to build hard shells and skeletons, and once a few species had armor, everything else was forced to evolve eyes, speed, or weapons of its own just to keep up, touching off an evolutionary arms race. That arms race is what produced, in barely 20 million years, nearly every major animal body plan alive today, from armored filter feeders to fast, hard shelled hunters patrolling the seafloor.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Anomalocaris_canadensis.jpg&width=320,"Heinrich Harder, 1920 — Public domain",Anomalocaris — Cambrian apex predator,Furongian,488,497,"As ocean chemistry grew unstable late in the Cambrian, periodic overturns brought oxygen-poor deep water up onto shallow shelves, repeatedly poisoning the trilobite communities living there. Each of these die-offs wiped out most trilobite lineages in a given region, only for surviving groups to rapidly diversify and refill the empty niches within a few million years. This repeating cycle of collapse and rebound played out several times, leaving marine ecosystems increasingly unstable. That instability culminated in an extinction pulse that closed out the Cambrian and cleared the way for the next period's very different marine fauna.","https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Agnostoid_trilobite_packstone_(Alum_Shale_Formation,_Upper_Cambrian%3B_southern_Sweden)_1.jpg&width=320",James St. John — CC BY 2.0,Agnostoid trilobite fossils packed in Furongian-age limestone,"Trilobites, early arthropods, and the apex predator Anomalocaris ruled warm shallow seas; land remained barren.","Oxygen still well below modern levels, but rising steadily.",Warm climate following the end of a global glaciation.,"Tectonic rifting broke up the old supercontinent Pannotia, flooding the fragments with vast shallow seas that opened huge stretches of new seafloor for life to colonize.",,,,,Dikelocephalus and Olenus trilobites dominated shelf seas repeatedly disrupted alongside early conodonts such as Cordylodus.,Oxygen levels fluctuated sharply while carbon dioxide stayed far higher than today.,"Warm overall, but punctuated by short-lived episodes of ocean chemistry disruption.",Subduction along Gondwana's margin drove the early stages of the Ross-Delamerian mountain-building episode as recurring ocean overturn events triggered the biomere extinctions.
paleozoic,Paleozoic,251,542,Phanerozoic,Explosion of complex life. Sea to land.,#7bc4a8,#c8edd9,false,,,,Cambrian,488,542,"Rising oxygen and calcium levels in the oceans made it newly viable for animals to build hard shells and skeletons, and once a few species had armor, everything else was forced to evolve eyes, speed, or weapons of its own just to keep up, touching off an evolutionary arms race. That arms race is what produced, in barely 20 million years, nearly every major animal body plan alive today, from armored filter feeders to fast, hard shelled hunters patrolling the seafloor.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Anomalocaris_canadensis.jpg&width=320,"Heinrich Harder, 1920 — Public domain",Anomalocaris — Cambrian apex predator,Miaolingian,497,509,"Warm, high sea levels created deep, highly productive shelf basins that supported some of the richest soft-bodied animal communities the Cambrian ever produced. But as continents continued shifting, changes in ocean circulation periodically starved those same basins of oxygen, triggering sharp die-offs among the trilobites living there. Each extinction pulse cleared away established lineages, opening space for new trilobite groups and other arthropods to diversify rapidly in their place. This pattern of collapse and renewal made the Miaolingian a period of both remarkable richness and repeated upheaval in marine life.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Marrella_from_Burgess_Shale_Fossils.jpg&width=320,Ryan Somma — CC BY 2.0,Marrella splendens arthropod fossil from the Burgess Shale,"Trilobites, early arthropods, and the apex predator Anomalocaris ruled warm shallow seas; land remained barren.","Oxygen still well below modern levels, but rising steadily.",Warm climate following the end of a global glaciation.,"Tectonic rifting broke up the old supercontinent Pannotia, flooding the fragments with vast shallow seas that opened huge stretches of new seafloor for life to colonize.",,,,,Paradoxides trilobites shared reef and basin habitats with soft-bodied animals such as Wiwaxia and Marrella.,"Carbon dioxide remained high while oxygen stayed well below modern levels, still slowly climbing.","Warm, stable climate prevailed across most shallow seas.","Continued rifting of the fragmenting supercontinent Pannotia deepened shelf basins across Laurentia, creating the periodically oxygen-starved waters preserved today in the Burgess Shale."
paleozoic,Paleozoic,251,542,Phanerozoic,Explosion of complex life. Sea to land.,#7bc4a8,#c8edd9,false,,,,Cambrian,488,542,"Rising oxygen and calcium levels in the oceans made it newly viable for animals to build hard shells and skeletons, and once a few species had armor, everything else was forced to evolve eyes, speed, or weapons of its own just to keep up, touching off an evolutionary arms race. That arms race is what produced, in barely 20 million years, nearly every major animal body plan alive today, from armored filter feeders to fast, hard shelled hunters patrolling the seafloor.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Anomalocaris_canadensis.jpg&width=320,"Heinrich Harder, 1920 — Public domain",Anomalocaris — Cambrian apex predator,Series 2,509,521,"Rising oxygen and calcium levels in the oceans, inherited from the very start of the Cambrian, made it newly practical for arthropods to grow hard, mineralized shells and complex eyes. Once these armored animals appeared, other species were pushed to evolve their own shells, spines, or speed just to survive, touching off a rapid arms race across the seafloor. That same burst of evolutionary innovation also produced the first true reef-building animals, which began cementing themselves into the earliest hard reef frameworks. This early boom, however, was cut short by a sharp extinction pulse likely tied to volcanic activity and ocean anoxia, thinning out many of the lineages that had only just appeared.","https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Olenellus_thompsoni_(fossil_trilobite)_(Kinzers_Formation,_Lower_Cambrian%3B_Getz_Quarry,_near_Rohrerstown,_Pennsylvania,_USA).jpg&width=320",James St. John — CC BY 2.0,"Olenellus thompsoni, one of the earliest known trilobites","Trilobites, early arthropods, and the apex predator Anomalocaris ruled warm shallow seas; land remained barren.","Oxygen still well below modern levels, but rising steadily.",Warm climate following the end of a global glaciation.,"Tectonic rifting broke up the old supercontinent Pannotia, flooding the fragments with vast shallow seas that opened huge stretches of new seafloor for life to colonize.",,,,,Early trilobites such as Redlichia and Olenellus hunted among reefs built by archaeocyathan sponges.,Oxygen continued rising from very low levels while carbon dioxide remained far above today's concentrations.,Warm climate prevailed across shallow tropical shelf seas.,"Volcanic outgassing linked to the Sinsk extinction event triggered ocean anoxia across Siberian and Gondwanan shelf seas, collapsing the newly formed archaeocyathan reefs."
paleozoic,Paleozoic,251,542,Phanerozoic,Explosion of complex life. Sea to land.,#7bc4a8,#c8edd9,false,,,,Cambrian,488,542,"Rising oxygen and calcium levels in the oceans made it newly viable for animals to build hard shells and skeletons, and once a few species had armor, everything else was forced to evolve eyes, speed, or weapons of its own just to keep up, touching off an evolutionary arms race. That arms race is what produced, in barely 20 million years, nearly every major animal body plan alive today, from armored filter feeders to fast, hard shelled hunters patrolling the seafloor.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Anomalocaris_canadensis.jpg&width=320,"Heinrich Harder, 1920 — Public domain",Anomalocaris — Cambrian apex predator,Terreneuvian,521,542,"As the last Precambrian glaciations ended, rising oxygen and calcium levels in the oceans made it viable, for the first time, for simple burrowing animals to evolve tougher bodies and mineralized hard parts. Those new hard parts and increasingly complex burrowing behavior broke apart the stable microbial mats that had covered the Ediacaran seafloor for millions of years. With the mats gone, the seafloor opened up to a wholly new style of animal-dominated ecosystem that rewarded mobility, feeding innovation, and protective armor. This cascade of changes touched off the Cambrian explosion, rapidly generating many of the animal body plans still alive today.","https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Life_on_the_platform_margin_of_the_Miaolingian_sea,_North_China.png&width=320",Wikimedia Commons — CC BY-SA 4.0,Cambrian explosion — first complex animal groups emerge.,"Trilobites, early arthropods, and the apex predator Anomalocaris ruled warm shallow seas; land remained barren.","Oxygen still well below modern levels, but rising steadily.",Warm climate following the end of a global glaciation.,"Tectonic rifting broke up the old supercontinent Pannotia, flooding the fragments with vast shallow seas that opened huge stretches of new seafloor for life to colonize.",,,,,Tiny shelled animals such as Cloudina and Anabarites appeared alongside the burrowing trace fossil Treptichnus.,"Oxygen remained low but was rising steadily, while carbon dioxide stayed far higher than today.","Generally mild, warm conditions followed the end of the last Precambrian glaciations.",Renewed rifting of the supercontinent Pannotia began flooding its fragments with the shallow seas in which the first shelled animals evolved.
neoproterozoic,Neoproterozoic,542,1000,Proterozoic,Snowball Earth; first multicellular animals.,#89bdd3,#c8e4f0,true,,,,Ediacaran,542,635,"As the last snowball Earth glaciation melted away, oxygen finally rose high enough in the oceans to support animals larger than a single cell, and the first soft bodied, multicellular creatures appeared, quietly grazing on microbial mats across the seafloor. These early animals lacked shells, limbs, or obvious mouths, but their simple body plans laid the groundwork for the far more complex, mobile, hard shelled animals that would explode into existence in the period right after.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=DickinsoniaCostata.jpg&width=320,Wikimedia Commons — CC BY-SA 3.0,Dickinsonia costata — iconic Ediacaran organism.,,,,,,,,Soft bodied organisms like Dickinsonia and Charnia grazed quietly on microbial mats across the seafloor.,"Oxygen rose significantly, finally reaching levels able to support larger multicellular life.",Warmed dramatically as the preceding global glaciations ended.,"The supercontinent Pannotia assembled and then began rifting apart, opening new shallow seas.",,,,,,,,
neoproterozoic,Neoproterozoic,542,1000,Proterozoic,Snowball Earth; first multicellular animals.,#89bdd3,#c8e4f0,true,,,,Cryogenian,635,720,"Drifting continents clustered near the equator, but rather than warming the planet, this arrangement is thought to have triggered runaway ice growth that froze the oceans over almost entirely from pole to pole, in what is often called Snowball Earth. Life survived only in scattered pockets, such as around deep sea vents or thin patches of open water, and when volcanic carbon dioxide finally built up enough to break the ice, the sudden thaw released a burst of nutrients that helped set the stage for the first complex animals soon after.","https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Mollweide_Paleographic_Map_of_Earth,_690_Ma_(Cryogenian_Period).png&width=320",Wikimedia Commons — CC BY-SA 4.0,Paleogeographic map of Earth at 690 Ma — Snowball Earth.,,,,,,,,"Only simple microbial and algal life persisted, surviving in isolated ice free refuges.",CO2 built up gradually beneath the ice until it was finally enough to trigger deglaciation.,"Extreme global glaciation, with ice possibly reaching the equator.","Continents clustered near the equator, an arrangement thought to have helped trigger the runaway freeze.",,,,,,,,
neoproterozoic,Neoproterozoic,542,1000,Proterozoic,Snowball Earth; first multicellular animals.,#89bdd3,#c8e4f0,true,,,,Tonian,720,1000,"The supercontinent Rodinia began splitting apart, and the resulting rifts stretched and thinned the crust, opening new shallow seas and coastlines where nutrients could accumulate. Those nutrient rich margins are thought to have supported the microbial and early multicellular life that set the stage for the far more complex organisms that would soon follow in the periods after.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Rodinia_900Ma.jpg&width=320,Fama Clamosa — CC BY-SA 4.0,"Reconstruction of the supercontinent Rodinia, about 900 million years ago",,,,,,,,"Only single celled and simple multicellular algae are confirmed, with the earliest animals only beginning to emerge late in the period.","Oxygen remained low and patchy compared to later periods, though slowly increasing.","Generally mild, before the extreme glaciations of the following period began.","The supercontinent Rodinia began rifting apart, stretching the crust and opening new shallow seas.",,,,,,,,
mesoproterozoic,Mesoproterozoic,1000,1600,Proterozoic,Supercontinent Rodinia; sexual reproduction.,#f4a7b9,#fad4de,false,,,,Stenian,1000,1200,"Widespread mountain building stitched together separate continental fragments into the single supercontinent Rodinia, and the new mountain ranges this produced were gradually worn down by weathering, washing minerals and nutrients into shallow coastal seas. Around this same time, some single celled organisms are thought to have evolved sexual reproduction, a change that let genetic material mix between individuals and dramatically sped up the pace at which future life could evolve.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Grenville-Extent.png&width=320,G. Mills (Grayhem) — Public domain,"Grenville orogenic belt, formed as continents collided to build Rodinia",,,,,,,,"Only single celled eukaryotes are known, with the possible early evolution of sexual reproduction in some lineages.","Oxygen remained a small fraction of today's levels, confined mostly to surface waters.",Mild and stable compared to the extreme glaciations that followed later in the Neoproterozoic.,"Continental fragments collided worldwide, building mountain ranges as the supercontinent Rodinia assembled.",,,,,,,,
mesoproterozoic,Mesoproterozoic,1000,1600,Proterozoic,Supercontinent Rodinia; sexual reproduction.,#f4a7b9,#fad4de,false,,,,Ectasian,1200,1400,"Broad, shallow continental platforms expanded as sea levels rose over the stable interiors of continents, creating enormous sunlit habitats where photosynthetic microbial mats could spread far beyond narrow coastlines. As tectonic rifting began stretching parts of the crust worldwide, those thinning zones would eventually widen into the ocean basins that broke Rodinia apart tens of millions of years later.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Stromatolites%2C_Belt_Supergroup%2C_Glacier_National_Park.jpg&width=320,James St. John — CC BY 2.0,"Fossil stromatolites from the Mesoproterozoic Belt Supergroup, Montana",,,,,,,,Photosynthetic microbial mats and simple eukaryotic algae dominated shallow continental seas.,Oxygen remained low by modern standards but was slowly accumulating from microbial photosynthesis.,"Stable and mild, with no evidence of major glaciation.",Continental platforms expanded as early rifting began stretching the crust in scattered locations worldwide.,,,,,,,,
mesoproterozoic,Mesoproterozoic,1000,1600,Proterozoic,Supercontinent Rodinia; sexual reproduction.,#f4a7b9,#fad4de,false,,,,Calymmian,1400,1600,"The older supercontinent Columbia began breaking apart, and the rifting that split it stretched the crust thin enough in places to form new sedimentary basins, which filled with minerals and organic material washed in from the surrounding land. In the calm, stable shallow waters left behind, simple eukaryotic cells, organisms with a nucleus and internal structures, continued to diversify quietly, laying groundwork that more complex life would build on much later.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Columbia_supercontinent.png&width=320,Celiayangyy — CC BY-SA 4.0,Reconstruction of the Columbia (Nuna) supercontinent,,,,,,,,Simple eukaryotic cells with a nucleus continued to diversify in shallow marine settings.,"Oxygen remained a small fraction of modern levels, produced mainly by microbial mats.",Mild and largely stable across the period.,"The supercontinent Columbia began rifting apart, opening new sedimentary basins along the resulting fractures.",,,,,,,,
paleoproterozoic,Paleoproterozoic,1600,2500,Proterozoic,Great Oxidation Event; eukaryotes appear.,#f5b97f,#fad9b8,true,,,,Statherian,1600,1800,"Continents finally stabilized into large, thick, rigid blocks of ancient crust called cratons, ending the more chaotic tectonic activity of earlier eras and giving life stable, long lived platforms to develop in. In the calmer conditions this allowed, some of the first cells with a true nucleus and internal compartments appeared, a major step up in complexity from the simple bacteria that had dominated for two billion years.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=1740_Ma_paleoglobe.png&width=320,Sammy2012 — CC BY-SA 4.0,"Paleoglobe reconstruction of the Columbia supercontinent, 1740 Ma",,,,,,,,"Among the first nucleated cells (early eukaryotes) appeared, alongside continuing microbial mats.","Oxygen levels remained low and variable, well short of modern concentrations.",Generally stable and mild across the period.,"Continents stabilized into large, rigid cratons, ending the more chaotic tectonic activity of earlier eras.",,,,,,,,
paleoproterozoic,Paleoproterozoic,1600,2500,Proterozoic,Great Oxidation Event; eukaryotes appear.,#f5b97f,#fad9b8,true,,,,Orosirian,1800,2050,"Intense mountain building reshaped nearly every continent as ancient landmasses collided and sutured together, and around the same time, one of the largest known asteroid impacts on Earth blasted out a crater that would remain visible for billions of years. These violent tectonic and impact forces reworked huge volumes of crust, exposing fresh mineral rich rock that later weathering could break down and feed into the shallow seas where simple life persisted.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Vredefort_Dome_STS51I-33-56AA.jpg&width=320,NASA — Public domain,Vredefort Dome — largest verified impact crater on Earth.,,,,,,,,Only simple microbial mats and early eukaryotic cells are known from this period.,"Oxygen continued its slow rise following the Great Oxidation Event, though still far below modern levels.","Generally mild, recovering from the severe glaciation of the preceding period.","Intense mountain building sutured continental fragments together, and one of Earth's largest asteroid impacts struck during this period.",,,,,,,,
paleoproterozoic,Paleoproterozoic,1600,2500,Proterozoic,Great Oxidation Event; eukaryotes appear.,#f5b97f,#fad9b8,true,,,,Rhyacian,2050,2300,"Enormous volcanic eruptions flooded huge areas of the Earth's surface with lava, and the gases these eruptions released, combined with the oxygen already building up from photosynthetic microbes, are thought to have triggered a severe global glaciation shortly before this period began. As the ice retreated and volcanic activity continued, the fresh volcanic rock exposed to this newly oxygenated air weathered rapidly, washing nutrients into the oceans that likely helped microbial life recover and spread.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Flood_Basalt_Map.jpg&width=320,Williamborg — CC BY-SA 3.0,Global distribution of large igneous provinces and flood basalts,,,,,,,,Only oxygen producing cyanobacteria and other simple microbial life are known from this period.,"Oxygen continued climbing after the Great Oxidation Event, a lasting change from Earth's earlier oxygen free air.","Recovering from a severe glaciation, gradually warming as the period progressed.",Widespread volcanic eruptions flooded large areas of Earth's surface with lava.,,,,,,,,
paleoproterozoic,Paleoproterozoic,1600,2500,Proterozoic,Great Oxidation Event; eukaryotes appear.,#f5b97f,#fad9b8,true,,,,Siderian,2300,2500,"Oxygen producing cyanobacteria had spent hundreds of millions of years slowly filling the oceans and atmosphere with oxygen, and it finally accumulated fast enough to overwhelm the methane in the atmosphere that had been keeping Earth warm, in what is called the Great Oxidation Event. Stripped of that greenhouse blanket, the planet plunged into the first global glaciation in its history, while the sudden abundance of oxygen also poisoned much of the existing microbial life that had never needed to tolerate it.",https://commons.wikimedia.org/w/index.php?title=Special:FilePath&file=Banded_iron_formation_Dales_Gorge.jpg&width=320,Graeme Churchard — CC BY 2.0,"Banded iron formation, Dales Gorge — evidence of the Great Oxidation Event",,,,,,,,"Oxygen producing cyanobacteria thrived, while oxygen intolerant microbes were driven into refuges or extinction.","Oxygen surged for the first time in Earth's history, ending 2 billion years of an oxygen free atmosphere.",Plunged into Earth's first known global glaciation as methane greenhouse gases collapsed.,"Continental crust continued forming, while the new oxygen rich atmosphere began weathering exposed rock in new ways.",,,,,,,,
